"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.581101058E1,-7.196656466E-1,-2.041544437E0,-1.687770486E0
1.581608750E1,9.035735130E-1,-2.378161430E0,-3.270924687E-1
1.582118339E1,7.186524272E-1,-2.247797012E0,-6.812345982E-1
1.582626131E1,-1.954967380E-1,-2.265876770E0,-1.245975852E0
1.583133917E1,-5.370573997E-1,-2.453631401E0,-1.631834745E0
1.583641714E1,-7.382274270E-1,-3.107384205E0,-1.303782225E0
1.584147063E1,-5.329060555E-1,-3.953915596E0,-9.202569723E-1
1.584654730E1,-5.524736643E-2,-2.327823162E0,-7.868500948E-1
1.585162401E1,2.184869051E-1,-1.679895401E0,-3.254015446E-1
1.585670068E1,1.881599426E-2,-1.549758911E0,-9.773086905E-1
1.586177792E1,-9.409624338E-2,-2.085592747E0,-1.474723935E0
1.586685464E1,-7.337623835E-2,-2.528330803E0,-1.565908194E0
1.587193136E1,-3.060886562E-1,-2.435627460E0,-1.908109188E0
1.587700802E1,-5.691733956E-1,-2.298608780E0,-1.993524075E0
1.588208605E1,-7.313370705E-1,-2.239313602E0,-1.805064440E0
1.588716282E1,-9.518378973E-1,-1.886604786E0,-1.364767551E0
1.589223959E1,-1.173027992E0,-1.307511330E0,-9.872283936E-1
1.589731636E1,-1.369827271E0,-8.251409531E-1,-9.164913893E-1
1.590239511E1,-1.456865668E0,-4.774255753E-1,-7.873674035E-1
1.590747198E1,-1.287166238E0,-2.615747452E-1,-7.424425483E-1
1.591254886E1,-9.924050570E-1,4.036140442E-2,-7.247300744E-1
1.591762573E1,-7.503310442E-1,3.471412659E-1,-8.223870397E-1
1.592267469E1,-4.715196490E-1,5.657176971E-1,-1.026184082E0
1.592775016E1,-1.127401590E-1,6.747179031E-1,-1.138753414E0
1.593282563E1,1.072238386E-1,7.341308594E-1,-1.276081800E0
1.593790110E1,1.781343520E-1,9.258518219E-1,-1.314489841E0
1.594296110E1,1.181425229E-1,1.027196884E0,-1.268995643E0
1.594802110E1,1.975681335E-1,1.143451691E0,-1.067375898E0
1.595308110E1,3.332867622E-1,1.104641914E0,-7.116085291E-1
1.595814110E1,3.777655065E-1,9.467792511E-1,-4.427801371E-1
1.596320110E1,3.696397841E-1,6.723165512E-1,-2.277338505E-2
1.596826110E1,4.237431884E-1,3.842029572E-1,3.314566016E-1
1.597332110E1,2.650242448E-1,1.134939194E-1,5.969117880E-1
1.597838110E1,3.030678034E-1,-9.208393097E-2,8.801868558E-1
1.598344110E1,4.955790043E-1,-5.102415085E-1,1.096391082E0
1.598850110E1,4.033392668E-1,-3.345499039E-1,9.909927845E-1
1.599356110E1,7.589488626E-1,-6.544685364E-1,1.312059402E0
1.599862110E1,8.688843846E-1,-9.909257889E-1,1.215067267E0
1.600368110E1,1.473765254E0,-1.262556076E0,1.743873715E0
1.600874110E1,4.642380476E-1,-1.081867218E0,8.143909574E-1
1.601380110E1,8.919742107E-1,-1.399134636E0,8.116946220E-1
1.601886110E1,1.669302583E0,-1.402684212E0,1.289815545E0
1.602392110E1,1.631475925E0,-1.174275398E0,1.310851812E0
1.602898110E1,1.631936669E0,-1.123275757E0,1.032233000E0
1.603404110E1,1.720028043E0,-9.622945786E-1,9.963726997E-1
1.603910110E1,1.761014223E0,-6.986646652E-1,8.031486273E-1
1.604416110E1,1.756328821E0,-6.770429611E-1,7.392839193E-1
1.604922110E1,1.894461155E0,-6.292562485E-1,5.393500924E-1
1.605428110E1,2.543449640E0,-1.029145241E0,1.065339565E0
1.605934110E1,1.859679222E0,-1.249017715E-1,-2.398763895E-1
1.606440110E1,1.327767611E0,9.285621643E-1,-6.689428091E-1
1.606946110E1,2.260239840E0,5.995578766E-1,-3.558760881E-2
1.607452110E1,2.356001616E0,9.114284515E-1,-3.203154802E-1
1.607958110E1,2.596128464E0,1.310743332E0,-9.539562464E-2
1.608464110E1,1.716505408E0,1.639516830E0,-9.442850947E-1
1.608970110E1,1.363995194E0,1.637184143E0,-1.381198645E0
1.609476110E1,1.234110594E0,1.572263718E0,-1.510614276E0
1.609982110E1,1.724347353E0,1.150641441E0,-6.727208495E-1
1.610488110E1,1.332114697E0,1.071467400E0,-1.154603243E0
1.610994110E1,2.365375161E-1,1.392035484E0,-2.078964710E0
1.611500110E1,3.387829065E-1,1.128737450E0,-1.353141069E0
1.612006110E1,3.483354151E-1,1.016762733E0,-9.140988588E-1
1.612512110E1,-1.181437254E0,8.573818207E-1,-1.426854014E0
1.613018110E1,-1.351430774E0,1.583738327E0,-2.265683413E0
1.613524110E1,-6.271690726E-1,1.651494980E0,-1.503041029E0
1.614030110E1,-3.237323761E-1,1.295887947E0,-6.199752688E-1
1.614536110E1,-5.719334483E-1,1.211330414E0,-7.209752202E-1
1.615042110E1,-4.466391802E-1,1.316283226E0,-4.022984505E-1
1.615548110E1,-7.730594873E-1,1.682279587E0,-7.073691487E-1
1.616054110E1,-8.650562763E-1,1.890293121E0,-9.880523682E-1
1.616560110E1,-6.282991171E-1,1.918964386E0,-7.354264259E-1
1.617066110E1,-4.198216796E-1,1.998144150E0,-7.030676603E-1
1.617572110E1,-2.066473663E-1,2.039188385E0,-8.948425055E-1
1.618078110E1,2.754446864E-2,1.889044762E0,-1.722050607E-1
1.618584110E1,4.453580379E-1,1.588555336E0,-9.479036927E-2
1.619090110E1,-4.074448645E-1,1.771951675E0,-2.094629288E0
1.619596110E1,-6.749819517E-1,1.213765144E0,-1.607291698E0
1.620102110E1,-3.051509857E-1,8.359622955E-1,-7.250381708E-1
1.620608110E1,4.005632401E-1,7.983875275E-1,1.324177384E-1
1.621114110E1,-9.041437507E-2,1.186478615E0,-8.390245438E-1
1.621620110E1,-7.480815649E-1,1.009089470E0,-1.112149119E0
1.622126110E1,-6.959081888E-1,8.984842300E-1,-6.645658016E-1
1.622632110E1,-3.803614378E-1,1.038637161E0,-5.770005584E-1
1.623138110E1,-2.296853960E-1,1.149275780E0,-1.130737305E0
1.623644110E1,-2.141584158E-1,1.166055679E0,-1.609488010E0
1.624150110E1,-1.731876433E-1,1.364451408E0,-1.745620489E0
1.624656110E1,-1.982900798E-1,1.545767784E0,-1.825899482E0
1.625162110E1,-2.929296494E-1,1.638321877E0,-1.842349529E0
1.625668110E1,-4.471295178E-1,1.580160141E0,-1.956953645E0
1.626174110E1,-7.411859035E-1,1.584599495E0,-1.709961414E0
1.626680110E1,-7.464410067E-1,1.651645660E0,-1.377948642E0
1.627186110E1,-6.925867796E-1,1.688014984E0,-1.323351860E0
1.627692110E1,-6.915595531E-1,1.536004066E0,-1.363205314E0
1.628198110E1,-6.925332546E-1,1.547688484E0,-8.571623564E-1
1.628704110E1,-6.973220706E-1,1.643923759E0,-4.389309585E-1
1.629210110E1,-7.347977161E-1,1.393946648E0,-2.412731051E-1
1.629716110E1,-5.394142866E-1,1.204920769E0,-9.308558702E-2
1.630222110E1,-2.113663554E-1,1.237126350E0,1.664590240E-1
1.630728110E1,5.320540071E-2,1.186410904E0,6.557428837E-1
1.631234110E1,1.594468355E-1,1.210600853E0,1.470254421E0
1.631740110E1,3.522126079E-1,9.049501419E-1,2.127016544E0
1.632246110E1,8.377661705E-1,7.095851898E-1,3.012958527E0
1.632752110E1,1.178885579E0,5.137796402E-1,3.822655201E0
1.633258110E1,1.242370725E0,5.204410553E-1,4.178198814E0
1.633764110E1,6.782701612E-1,6.334009171E-1,4.035190582E0
1.634270110E1,5.962246656E-2,5.031833649E-1,3.683070660E0
1.634776110E1,-2.804051340E-1,2.306632996E-1,3.108882904E0
1.635282110E1,-4.313130975E-1,-1.912117004E-3,2.499993801E0
1.635788110E1,-4.484410882E-1,-2.038593292E-1,1.938002825E0
1.636294110E1,-5.061650276E-1,-4.156446457E-1,1.466667891E0
1.636800110E1,-8.288674355E-1,-6.801605225E-1,1.324161649E0
1.637306110E1,-1.122492433E0,-8.059530258E-1,1.160859108E0
1.637812110E1,-1.421590686E0,-1.034836769E0,1.000642896E0
1.638318110E1,-1.650733471E0,-1.261374474E0,8.215947151E-1
1.638824110E1,-1.686428308E0,-1.406529427E0,6.900038719E-1
1.639330110E1,-1.531668901E0,-1.429697990E0,4.261149168E-1
1.639836110E1,-1.155110598E0,-1.443365097E0,2.853605747E-1
1.640342110E1,-9.175763130E-1,-1.380485535E0,2.074372768E-1
1.640848110E1,-7.535282969E-1,-1.269831657E0,2.615991831E-1
1.641354110E1,-6.649928093E-1,-1.042057991E0,1.939786673E-1
1.641860110E1,-6.312897801E-1,-8.934736252E-1,9.052920341E-2
1.642366110E1,-5.474580526E-1,-7.736835480E-1,4.646658897E-2
1.642872110E1,-2.989554107E-1,-6.562356949E-1,-1.018778086E-1
1.643378110E1,-6.928570569E-2,-6.367187500E-1,-2.356144786E-1
1.643884110E1,-1.069100380E0,-1.246032715E0,-2.244084477E-1
1.644390110E1,-4.145952463E-1,-1.507120132E-1,-3.248804212E-1
1.644896110E1,8.538469076E-1,7.379522324E-1,-3.001818061E-1
1.645402110E1,1.451110363E0,6.403064728E-1,-1.073674560E-1
1.645908110E1,1.709690809E0,-2.300262451E-3,2.208690047E-1
1.646414110E1,1.712400198E0,-2.945604324E-1,3.292587399E-1
1.646920110E1,1.549577475E0,-2.878665924E-2,2.825639248E-1
1.647426110E1,1.014481068E0,2.583971024E-1,2.961987853E-1
1.647932110E1,5.719156861E-1,3.277006149E-1,2.074549198E-1
1.648438110E1,2.896828949E-1,2.224578857E-1,5.477249622E-2
1.648944110E1,1.211888269E-1,9.928703308E-3,-1.574955583E-1
1.649450110E1,-3.001275659E-2,-2.355384827E-1,-2.718065381E-1
1.649956110E1,-4.948008358E-1,-7.220306396E-1,-1.616570950E-1
1.650462110E1,-1.339442968E0,-1.183700562E0,-4.014599323E-2
1.650968110E1,-8.046250939E-1,-5.416631699E-1,1.319297552E-1
1.651474110E1,-8.862896264E-2,-2.854785919E-1,3.718974590E-1
1.651980110E1,1.165391505E-2,-9.075908661E-1,6.830016375E-1
1.652486110E1,-2.581134439E-1,-1.553023815E0,9.837752581E-1
1.652992110E1,-1.494647115E-1,-1.487387657E0,1.043235898E0
1.653498110E1,-4.456867874E-1,-1.144568443E0,1.236743212E0
1.654004110E1,-4.297817945E-1,-1.520190239E0,1.071007490E0
1.654510110E1,-1.410842538E-1,-1.532149315E0,1.299661994E0
1.655016110E1,-3.194828629E-1,-1.341317177E0,1.193439364E0
1.655522110E1,-3.217712045E-1,-1.507719040E0,9.171050787E-1
1.656028110E1,-3.756437898E-1,-1.504439354E0,6.325544119E-1
1.656534110E1,-5.005091429E-1,-1.377091408E0,4.900968075E-1
1.657040110E1,-5.720524788E-1,-1.259823799E0,3.462126255E-1
1.657546110E1,-6.166858673E-1,-1.166963577E0,1.531010866E-1
1.658052110E1,-6.392819881E-1,-1.163010597E0,-8.241659403E-2
1.658558110E1,-6.061918736E-1,-1.159279823E0,-3.198449016E-1
1.659064110E1,-6.105229855E-1,-1.072016716E0,-4.538034201E-1
1.659570110E1,-6.589808464E-1,-8.964881897E-1,-6.425510645E-1
1.660076110E1,-7.420147657E-1,-7.284832001E-1,-8.237780929E-1
1.660582110E1,-8.141018152E-1,-6.420841217E-1,-9.596621394E-1
1.661088110E1,-7.601308227E-1,-5.988302231E-1,-1.098709583E0
1.661594110E1,-6.657052636E-1,-5.101032257E-1,-1.205344915E0
1.662100110E1,-6.285645962E-1,-3.543739319E-1,-1.270538092E0
1.662606110E1,-6.552526355E-1,-1.221542358E-1,-1.205837250E0
1.663112110E1,-6.284213066E-1,1.899433136E-2,-1.068922162E0
1.663618110E1,-5.338423848E-1,1.177120209E-2,-1.094422340E0
1.664124110E1,-5.344344378E-1,4.742622375E-3,-1.084208608E0
1.664630110E1,-6.277341843E-1,-2.357864380E-2,-9.578205943E-1
1.665136110E1,-7.327365875E-1,-4.683208466E-2,-8.474674225E-1
1.665642110E1,-8.401945829E-1,-1.535291672E-1,-7.106184363E-1
1.666393709E1,-9.530063868E-1,-1.551265717E-1,-4.726346731E-1
1.666901422E1,-1.085177422E0,-8.412456512E-2,-3.017029464E-1
1.667407901E1,-1.184895992E0,-6.565284729E-2,-1.417352557E-1
1.667915547E1,-1.101578474E0,-5.421161652E-2,-1.852437854E-2
1.668423204E1,-9.426288009E-1,-4.502296448E-2,2.031153440E-2
1.668930849E1,-9.277719259E-1,3.604888916E-2,1.022337377E-1
1.669439167E1,-9.681980610E-1,7.884216309E-2,2.086396813E-1
1.669946849E1,-9.772109985E-1,1.336250305E-1,3.447183669E-1
1.670454532E1,-9.927517772E-1,2.051544189E-1,3.288601339E-1
1.670962214E1,-1.005263567E0,2.072801590E-1,1.977018565E-1
1.671469802E1,-9.928462505E-1,2.836456299E-1,5.159692466E-2
1.671977480E1,-1.005298972E0,3.863096237E-1,-1.461253166E-1
1.672485157E1,-1.111935377E0,4.578275681E-1,-3.292643428E-1
1.672992834E1,-1.140666723E0,5.102176666E-1,-4.898336828E-1
1.673500573E1,-1.147824168E0,5.531101227E-1,-5.257818103E-1
1.674008256E1,-1.088906169E0,6.152448654E-1,-4.550795853E-1
1.674515938E1,-9.716645479E-1,6.750621796E-1,-2.452018708E-1
1.675023615E1,-7.722086310E-1,7.349271774E-1,-1.646775752E-2
1.675532209E1,-4.976297319E-1,7.445669174E-1,2.979886830E-1
1.676039933E1,-2.332870066E-1,7.590169907E-1,5.934485197E-1
1.676547662E1,7.177603245E-2,7.566995621E-1,8.806169629E-1
1.677055386E1,1.983426213E-1,7.878236771E-1,1.126792908E0
1.677562355E1,1.871145368E-1,8.571434021E-1,1.320954800E0
1.678070042E1,1.792401075E-1,8.689222336E-1,1.490274072E0
1.678577735E1,1.578321457E-1,9.021921158E-1,1.678785086E0
1.679085422E1,1.343005300E-1,9.067230225E-1,1.753229499E0
1.679593183E1,2.091110945E-1,9.256229401E-1,1.704785109E0
1.680100881E1,3.420020938E-1,9.229526520E-1,1.550744534E0
1.680608568E1,3.997917771E-1,9.393606186E-1,1.464082837E0
1.681116261E1,2.554665208E-1,1.058593750E0,1.374274015E0
1.681623985E1,4.860812426E-1,1.019740105E0,6.285150647E-1
1.682131683E1,5.804275870E-1,8.157100677E-1,3.090018034E-2
1.682639370E1,3.346965909E-1,9.324140549E-1,-3.030224144E-1
1.683147068E1,9.047091007E-3,1.022580147E0,-7.172456980E-1
1.683655547E1,-2.370543778E-1,1.057570457E0,-1.088217974E0
1.684163282E1,-3.686376214E-1,1.090119362E0,-1.414436221E0
1.684671016E1,-3.642562926E-1,1.215888023E0,-1.591959238E0
1.685178750E1,-3.218408227E-1,1.391653061E0,-1.678966522E0
1.685688443E1,-2.476813495E-1,1.523963928E0,-1.683303714E0
1.686196276E1,-1.986714900E-1,1.591312408E0,-1.578598857E0
1.686704104E1,-1.912549138E-1,1.715808868E0,-1.361971140E0
1.687211938E1,-1.491591334E-1,1.844804764E0,-1.152766824E0
1.687716334E1,-1.779067516E-2,1.870697975E0,-9.433481097E-1
1.688223995E1,1.739853024E-1,1.870213509E0,-6.765781641E-1
1.688731651E1,4.143131971E-1,1.826672554E0,-2.826155424E-1
1.689239313E1,5.932295322E-1,1.735380173E0,7.606536150E-2
1.689747209E1,6.986484528E-1,1.594064713E0,4.789541364E-1
1.690254881E1,9.003284574E-1,1.460264206E0,9.193864465E-1
1.690762552E1,1.152812958E0,1.341176033E0,1.512469530E0
1.691270224E1,1.387132645E0,1.174563408E0,1.988784432E0
1.691778230E1,1.613456249E0,9.532642365E-1,2.407171965E0
1.692285917E1,1.716922045E0,7.323532104E-1,2.775936604E0
1.692793610E1,1.707584620E0,5.452718735E-1,3.021708488E0
1.693301297E1,1.719534874E0,3.895626068E-1,3.156763554E0
1.693807297E1,1.683267474E0,1.622924805E-1,3.202821016E0
1.694313297E1,1.591278791E0,-1.029396057E-1,3.123945236E0
1.694819297E1,1.512745142E0,-3.199338913E-1,3.084958553E0
1.695325297E1,1.394744039E0,-4.815521240E-1,3.030505896E0
1.695831297E1,1.292146921E0,-6.763744354E-1,2.958066940E0
1.696337297E1,1.290941477E0,-8.923845291E-1,2.805229902E0
1.696843297E1,1.312284589E0,-1.203714371E0,2.571751833E0
1.697349297E1,1.157978177E0,-1.466691017E0,2.396194220E0
1.697855297E1,8.925195932E-1,-1.664594173E0,2.295098782E0
1.698361297E1,6.451154947E-1,-1.847730637E0,2.143910408E0
1.698867297E1,4.248673916E-1,-2.085502148E0,1.981280565E0
1.699373297E1,1.548143327E-1,-2.332406998E0,1.822037220E0
1.699879297E1,-1.631753892E-1,-2.483189583E0,1.680945158E0
1.700385297E1,-4.510431290E-1,-2.643279552E0,1.558520317E0
1.700891297E1,-4.490033686E-1,-2.815118313E0,1.417037725E0
1.701397297E1,-2.032073140E-1,-2.934154034E0,1.342931986E0
1.701903297E1,-7.016998529E-2,-2.885652542E0,1.391087651E0
1.702409297E1,5.612783134E-2,-2.784758091E0,1.451765060E0
1.702915297E1,1.424822360E-1,-2.660354137E0,1.360544801E0
1.703421297E1,1.775502861E-1,-2.433607101E0,1.230584860E0
1.703927297E1,1.737678498E-1,-2.219531059E0,9.807543755E-1
1.704433297E1,7.161545008E-2,-1.987005234E0,6.325590611E-1
1.704939297E1,-5.237747729E-2,-1.704913139E0,2.694776058E-1
1.705445297E1,-9.061674774E-2,-1.433024406E0,-1.381546259E-1
1.705951297E1,-3.359345719E-2,-1.228668213E0,-5.981726646E-1
1.706457297E1,-5.407899618E-3,-1.017534256E0,-1.003387332E0
1.706963297E1,-1.062077209E-1,-7.971677780E-1,-1.361689091E0
1.707469297E1,-2.495490015E-1,-6.512298584E-1,-1.750494599E0
1.707975297E1,-3.186120093E-1,-5.460443497E-1,-2.091636181E0
1.708481297E1,-3.330824673E-1,-4.622926712E-1,-2.446246386E0
1.708987297E1,-2.352891266E-1,-3.998708725E-1,-2.743381977E0
1.709493297E1,-1.067397371E-1,-3.227539062E-1,-3.036880970E0
1.709999297E1,5.509939045E-2,-2.858858109E-1,-3.217743397E0
1.710505297E1,1.594118029E-1,-2.819442749E-1,-3.251091719E0
1.711011297E1,2.156442106E-1,-3.012437820E-1,-3.113769531E0
1.711517297E1,3.220058084E-1,-3.030366898E-1,-2.837238789E0
1.712023297E1,4.828464389E-1,-3.375740051E-1,-2.428581715E0
1.712529297E1,6.553351283E-1,-3.690099716E-1,-1.922582388E0
1.713035297E1,8.731626868E-1,-5.218973160E-1,-1.363120914E0
1.713541297E1,9.762737751E-1,-6.407175064E-1,-8.706862926E-1
1.714047297E1,8.931714296E-1,-7.112941742E-1,-4.701724648E-1
1.714553297E1,7.814890146E-1,-7.864952087E-1,-1.194519997E-1
1.715059297E1,7.050077915E-1,-8.042631149E-1,1.346657276E-1
1.715565297E1,6.564570069E-1,-8.485670090E-1,2.286746502E-1
1.716071297E1,5.402287841E-1,-8.764171600E-1,1.609313488E-1
1.716577297E1,4.067371488E-1,-8.806781769E-1,-3.018343449E-2
1.717083297E1,2.343644947E-1,-8.709001541E-1,-2.876887321E-1
1.717589297E1,1.316289604E-2,-8.733911514E-1,-5.784295201E-1
1.718095297E1,-1.401032954E-1,-7.876310349E-1,-8.357164264E-1
1.718601297E1,-1.684991419E-1,-7.237520218E-1,-1.067164063E0
1.719107297E1,-7.928845286E-2,-6.457805634E-1,-1.323526502E0
1.719613297E1,1.179621518E-1,-6.230487823E-1,-1.602839947E0
1.720119297E1,3.588253856E-1,-5.573072433E-1,-1.790781498E0
1.720625297E1,5.646086931E-1,-4.365634918E-1,-1.983635902E0
1.721131297E1,7.688015103E-1,-3.205900192E-1,-2.117457867E0
1.721637297E1,9.741789699E-1,-2.212629318E-1,-2.245363951E0
1.722143297E1,1.286295772E0,-1.695690155E-1,-2.267349720E0
1.722649297E1,1.509015679E0,-1.653814316E-1,-2.229289770E0
1.723155297E1,1.614150405E0,-1.416482925E-1,-2.085669518E0
1.723661297E1,1.676116228E0,-1.319036484E-1,-1.922548413E0
1.724167297E1,1.699650049E0,-1.505184174E-1,-1.701402068E0
1.724673297E1,1.583858490E0,-1.210050583E-1,-1.562803388E0
1.725179297E1,1.507412910E0,-1.296281815E-1,-1.422555923E0
1.725685297E1,1.506181717E0,-3.534412384E-2,-1.239051104E0
1.726191297E1,1.587290525E0,2.033901215E-2,-1.121217251E0
1.726697297E1,1.662421942E0,1.474456787E-1,-1.025511026E0
1.727203297E1,1.758194923E0,2.765045166E-1,-9.447943568E-1
1.727709297E1,1.913662076E0,4.648818970E-1,-8.572360277E-1
1.728215297E1,2.016945362E0,5.449094772E-1,-7.360068560E-1
1.728721297E1,2.013966084E0,6.457443237E-1,-7.191127539E-1
1.729227297E1,1.799769402E0,7.170543671E-1,-6.937799454E-1
1.729733297E1,1.443951368E0,7.875699997E-1,-7.533524036E-1
1.730239297E1,1.094423652E0,8.501110077E-1,-8.906228542E-1
1.730745297E1,8.366198540E-1,9.406652451E-1,-9.457001686E-1
1.731251297E1,6.100621819E-1,9.946460724E-1,-9.835368991E-1
1.731757297E1,3.905016482E-1,1.014526367E0,-1.028255701E0
1.732263297E1,1.442918330E-1,1.088878632E0,-9.674229622E-1
1.732769297E1,2.606573515E-3,1.071630478E0,-8.941473961E-1
1.733275297E1,-6.597794592E-2,1.037069321E0,-8.227703571E-1
1.733781297E1,-1.871049963E-2,9.732685089E-1,-7.054344416E-1
1.734287297E1,6.355860084E-2,9.544000626E-1,-6.233103275E-1
1.734793297E1,1.359274238E-1,9.326400757E-1,-5.694758892E-1
1.735299297E1,2.036055624E-1,8.674201965E-1,-5.586785078E-1
1.735805297E1,3.986225128E-1,7.349615097E-1,-5.099253654E-1
1.736311297E1,5.874805450E-1,7.842082977E-1,-3.851422071E-1
1.736817297E1,7.515245676E-1,8.690080643E-1,-2.203387022E-1
1.737323297E1,9.369044304E-1,8.122425079E-1,-1.278302670E-1
1.737829297E1,1.108653307E0,7.361202240E-1,-7.065296173E-3
1.738335297E1,1.112010598E0,6.286888123E-1,1.301096678E-1
1.738841297E1,9.161489606E-1,5.808906555E-1,1.547081470E-1
1.739347297E1,6.855598092E-1,5.855770111E-1,1.262948513E-1
1.739853297E1,4.169094563E-1,6.021194458E-1,1.067280769E-1
1.740359297E1,1.882141083E-1,6.066646576E-1,7.650184631E-2
1.740865297E1,-4.179747030E-2,6.208286285E-1,-2.206599712E-2
1.741371297E1,-1.564202756E-1,6.159944534E-1,-1.775312424E-1
1.741877297E1,-2.538011372E-1,5.898933411E-1,-2.827913761E-1
1.742383297E1,-5.801332593E-1,6.718549728E-1,-3.698238730E-1
1.742889297E1,-9.229280949E-1,8.163404465E-1,-4.223873615E-1
1.743395297E1,-1.165836692E0,9.730482101E-1,-4.648064375E-1
1.743901297E1,-1.175256610E0,1.041449547E0,-4.516580701E-1
1.744407297E1,-1.211943746E0,1.126929283E0,-4.262989759E-1
1.744913297E1,-1.337523580E0,1.174376488E0,-3.980011344E-1
1.745419297E1,-1.429725528E0,1.109632492E0,-3.617960215E-1
1.745925297E1,-1.569791079E0,1.126571655E0,-2.814397812E-1
1.746431297E1,-1.762464762E0,1.153234482E0,-1.587091088E-1
1.746937297E1,-1.915225387E0,1.034016609E0,-1.917200089E-1
1.747443297E1,-1.983099341E0,9.509000778E-1,-3.321937919E-1
1.747949297E1,-2.114947081E0,9.588718414E-1,-5.466729999E-1
1.748455297E1,-2.272831678E0,9.956521988E-1,-8.738669753E-1
1.748961297E1,-2.500242233E0,1.094767570E0,-1.338474989E0
1.749467297E1,-2.847787619E0,1.234732628E0,-1.705113888E0
1.749973297E1,-3.172518253E0,1.343819618E0,-1.951587915E0
1.750479297E1,-3.367341995E0,1.398238182E0,-2.007782221E0
1.750985297E1,-3.389307022E0,1.457955360E0,-1.762720585E0
1.751491297E1,-3.066034079E0,1.527745247E0,-1.233463287E0
1.751997297E1,-2.571813583E0,1.571691513E0,-5.513666868E-1
1.752503297E1,-2.190373421E0,1.549086571E0,1.866557598E-1
1.753009297E1,-1.899198890E0,1.627413750E0,8.790538907E-1
1.753515297E1,-1.468397379E0,1.598329544E0,1.426526070E0
1.754021297E1,-9.429847002E-1,1.536129951E0,1.906271100E0
1.754527297E1,-5.160617232E-1,1.431305885E0,2.387845993E0
1.755033297E1,-1.414129436E-1,1.257546425E0,2.745116949E0
1.755539297E1,1.696681976E-1,1.005300522E0,3.136856079E0
1.756045297E1,5.302927494E-1,7.056875229E-1,3.506379604E0
1.756551297E1,8.263691068E-1,4.280357361E-1,3.756476879E0
1.757057297E1,1.060965061E0,1.387166977E-1,3.986091614E0
1.757563297E1,1.163103223E0,-1.504468918E-1,4.148392200E0
1.758069297E1,1.128746033E0,-4.707221985E-1,4.227746010E0
1.758575297E1,1.034303784E0,-7.551956177E-1,4.179450989E0
1.759081297E1,8.531829715E-1,-1.006398201E0,3.994676590E0
1.759587297E1,4.653728008E-1,-1.179005623E0,3.733991623E0
1.760093297E1,6.414953619E-2,-1.337751389E0,3.314039707E0
1.760599297E1,-2.219920307E-1,-1.528043747E0,2.701043129E0
1.761105297E1,-4.944826961E-1,-1.642090797E0,2.126732588E0
1.761611297E1,-7.179299593E-1,-1.632071972E0,1.700728893E0
1.762117297E1,-9.261611104E-1,-1.641637802E0,1.228763580E0
1.762623297E1,-1.179190993E0,-1.630074024E0,6.678572893E-1
1.763129297E1,-1.432232022E0,-1.575786114E0,1.109358072E-1
1.763635297E1,-1.659817696E0,-1.533706665E0,-3.904353976E-1
1.764141297E1,-1.828821898E0,-1.508507729E0,-8.346953392E-1
1.764647297E1,-1.929867625E0,-1.449800491E0,-1.347372055E0
1.765153297E1,-2.015966892E0,-1.379033089E0,-1.848234653E0
